"","Bemerkungen_21","Plotnummer","Rueckegasse_21","Esche.markiert","Hoehe_21","Anzahl.Triebe_21","Einjaehriger.Saemling_21","ETS.abgestorben.frisch_21","ETS.abgestorben.alt_21","ETS.lebend_21","Verbiss.lebend_21","Verbiss.tot_21","Sonstige.Gruende.tot_21","Blattflecken_21","Zaun","Flaeche","ETS.abgestorben.frisch.terminal_21","ETS.abgestorben.alt.terminal_21","ETS.lebend.terminal_21","Verbiss.lebend.terminal_21","Verbiss.tot.terminal_21","Sonstige.Gruende.tot.terminal_21","Reihenfolge.x","Aceria.fraxinivora","nicht.gerade","gruene.hoehe","tot","manuell.checken","mehr.ressourcen.x","ETS_21","Triebe.lebend.x","ID","Bemerkungen_22","Gefunden","Hoehe_22","Anzahl.Triebe_22","Einjaehriger.Saemling_22","ETS.abgestorben.frisch_22","ETS.abgestorben.alt_22","ETS.lebend_22","Verbiss.lebend_22","Verbiss.tot_22","Sonstige.Gruende.tot_22","Gruene.Hoehe_22","Aceria.fraxinivora_22","Nicht.gerade_22","ETS.abgestorben.frisch.terminal_22","ETS.abgestorben.alt.terminal_22","ETS.lebend.terminal_22","Verbiss.lebend.terminal_22","Verbiss.tot.terminal_22","Sonstige.Gruende.tot.terminal_22","Aceria.fraxinivora.terminal_22","Reihenfolge.y","Tot_22","mehr.ressourcen.y","nochmal.checken","ETS_22","Triebe.lebend.y"
"1310","",233,FALSE,"MITTE",17,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11960,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"233MITTE","",TRUE,20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11278,FALSE,FALSE,FALSE,FALSE,1
"1311","",234,FALSE,"SW",24,2,FALSE,0,0,0,0,1,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11963,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"234SW","",TRUE,25,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11291,FALSE,FALSE,FALSE,FALSE,1
"1312","",234,FALSE,"SO",28,1,FALSE,0,0,0,0,0,1,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11974,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,0,"234SO","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11282,FALSE,FALSE,FALSE,NA,NA
"1313","",234,FALSE,"NW",24,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11987,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"234NW","",TRUE,27,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11296,FALSE,FALSE,FALSE,FALSE,2
"1314","",235,FALSE,"NO",20,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11988,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"235NO","",TRUE,26,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11299,FALSE,FALSE,FALSE,FALSE,1
"1315","",235,FALSE,"NW",30,3,FALSE,0,0,0,0,1,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12008,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"235NW","",TRUE,35,3,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11303,FALSE,FALSE,FALSE,FALSE,2
"1316","",235,FALSE,"SW",20,3,FALSE,0,0,0,0,1,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12011,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"235SW","",TRUE,20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11312,FALSE,FALSE,FALSE,FALSE,1
"1317","",235,FALSE,"SO",20,2,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12037,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"235SO","",TRUE,21,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11321,FALSE,FALSE,FALSE,FALSE,2
"1318","KREBS",236,FALSE,"SW",20,5,FALSE,0,0,0,0,1,3,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12039,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"236SW","komplet Tot",TRUE,20,5,FALSE,0,0,0,0,0,5,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11352,TRUE,FALSE,FALSE,FALSE,0
"1319","",236,FALSE,"SO",11,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12069,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"236SO","",TRUE,16,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11366,FALSE,FALSE,FALSE,FALSE,1
"1320","",236,FALSE,"NO",18,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12082,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"236NO","",TRUE,20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11382,FALSE,FALSE,FALSE,FALSE,1
"1321","",236,FALSE,"NW",24,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12113,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"236NW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11334,FALSE,FALSE,FALSE,NA,NA
"1322","",237,FALSE,"SW",29,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12150,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"237SW","komplet tot",TRUE,29,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11428,TRUE,FALSE,FALSE,FALSE,0
"1323","",237,FALSE,"NW",22,2,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12179,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"237NW","",TRUE,37,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11401,FALSE,FALSE,FALSE,FALSE,2
"1324","",237,FALSE,"SO",15,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12181,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"237SO","",TRUE,20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11448,FALSE,FALSE,FALSE,FALSE,1
"1325","",237,FALSE,"NO",15,2,FALSE,0,1,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12236,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,"237NO","",TRUE,17,2,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11466,FALSE,FALSE,FALSE,FALSE,1
"1326","",241,FALSE,"NO",11,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12254,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"241NO","",TRUE,13,4,FALSE,1,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11529,FALSE,FALSE,FALSE,TRUE,3
"1327","",241,FALSE,"SO",14,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12305,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"241SO","",TRUE,18,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11502,FALSE,FALSE,FALSE,FALSE,1
"1328","",241,FALSE,"SW",15,2,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12324,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"241SW","",TRUE,23,4,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11484,FALSE,FALSE,FALSE,FALSE,4
"1329","",241,FALSE,"NW",9,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12334,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"241NW","",TRUE,12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11561,FALSE,FALSE,FALSE,FALSE,1
"1330","",242,FALSE,"NW",19,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12339,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"242NW","",TRUE,20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11607,FALSE,FALSE,FALSE,FALSE,1
"1331","",242,FALSE,"NO",18,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12426,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"242NO","",TRUE,20,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11657,FALSE,FALSE,FALSE,FALSE,1
"1332","",242,FALSE,"SO",16,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12432,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"242SO","",TRUE,16,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11695,FALSE,FALSE,FALSE,FALSE,1
"1333","",242,FALSE,"SW",16,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12505,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"242SW","",TRUE,17,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11573,FALSE,FALSE,FALSE,FALSE,1
"1334","",243,FALSE,"SO",8,1,TRUE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12560,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"243SO","",TRUE,10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11782,FALSE,FALSE,FALSE,FALSE,1
"1335","",243,FALSE,"SW",14,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12592,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"243SW","",TRUE,15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11814,FALSE,FALSE,FALSE,FALSE,1
"1336","",243,FALSE,"NW",6,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12656,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"243NW","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11871,FALSE,FALSE,FALSE,FALSE,1
"1337","",243,FALSE,"NO",9,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12669,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"243NO","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11781,FALSE,FALSE,FALSE,NA,NA
"1338","",244,FALSE,"NO",12,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12695,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"244NO","",TRUE,13,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11993,FALSE,FALSE,FALSE,FALSE,1
"1339","",244,FALSE,"NW",36,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12752,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"244NW","liegt nuerdings unter totholz",TRUE,15,2,FALSE,0,0,0,1,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12024,FALSE,FALSE,FALSE,FALSE,2
"1340","",244,FALSE,"SW",16,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12778,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"244SW","",TRUE,18,2,FALSE,0,0,0,1,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11919,FALSE,FALSE,FALSE,FALSE,2
"1341","",244,FALSE,"SO",15,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12832,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"244SO","",TRUE,18,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11961,FALSE,FALSE,FALSE,FALSE,1
"1342","",245,FALSE,"NO",32,8,FALSE,0,0,0,0,3,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12872,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,5,"245NO","",TRUE,33,6,FALSE,3,0,0,0,0,0,26,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12092,FALSE,FALSE,FALSE,TRUE,3
"1343","",245,FALSE,"SO",35,6,FALSE,0,0,0,0,1,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12905,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,5,"245SO","",TRUE,37,5,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12068,FALSE,FALSE,FALSE,FALSE,4
"1344","KREBS",245,FALSE,"NW",30,4,FALSE,0,0,0,1,0,2,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12906,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"245NW","",TRUE,40,3,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12114,FALSE,FALSE,FALSE,FALSE,2
"1345","",245,FALSE,"SW",22,5,FALSE,0,0,0,0,1,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12940,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,4,"245SW","",TRUE,26,7,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12050,FALSE,FALSE,FALSE,FALSE,6
"1346","",247,FALSE,"SW",15,4,FALSE,0,0,0,0,1,1,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12958,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"247SW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12270,FALSE,FALSE,FALSE,NA,NA
"1347","",247,FALSE,"NW",20,1,FALSE,0,0,0,0,0,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12967,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"247NW","",TRUE,23,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12252,FALSE,FALSE,FALSE,FALSE,1
"1348","",247,FALSE,"NO",17,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12968,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"247NO","",TRUE,23,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12248,FALSE,FALSE,FALSE,FALSE,1
"1349","",247,FALSE,"SO",15,6,FALSE,0,0,0,0,1,0,1,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12989,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,5,"247SO","",TRUE,26,3,FALSE,0,0,0,0,0,0,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12257,FALSE,FALSE,FALSE,FALSE,3
"1350","",248,FALSE,"NO",17,1,FALSE,0,0,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12990,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"248NO","",TRUE,24,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12285,FALSE,FALSE,FALSE,FALSE,1
"1351","",248,FALSE,"SO",10,3,FALSE,0,1,0,0,0,0,0,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13011,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2,"248SO","",TRUE,11,3,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12297,FALSE,FALSE,FALSE,FALSE,2
"1352","Umgeknickt",248,FALSE,"SW",20,5,FALSE,0,0,1,0,0,1,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13025,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,4,"248SW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12315,FALSE,FALSE,FALSE,NA,NA
"1353","",248,FALSE,"NW",14,2,FALSE,0,0,0,0,0,0,2,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13036,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"248NW","",TRUE,15,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12325,FALSE,FALSE,FALSE,FALSE,2
"1354","",238,FALSE,"SO",22,2,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13037,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"238SO","",TRUE,26,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12537,FALSE,FALSE,FALSE,FALSE,2
"1355","stark umgeknickt",238,FALSE,"SW",11,2,FALSE,0,0,0,1,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13092,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,2,"238SW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12536,FALSE,FALSE,FALSE,NA,NA
"1356","",238,FALSE,"NO",13,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13128,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"238NO","",TRUE,15,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12587,FALSE,FALSE,FALSE,FALSE,1
"1357","",238,FALSE,"NW",15,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13162,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"238NW","",TRUE,17,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12562,FALSE,FALSE,FALSE,FALSE,1
"1358","",239,FALSE,"SO",10,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13179,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"239SO","",TRUE,13,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12659,FALSE,FALSE,FALSE,FALSE,1
"1359","",239,FALSE,"SW",13,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13268,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"239SW","",TRUE,19,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12610,FALSE,FALSE,FALSE,FALSE,1
"1360","",239,FALSE,"NW",21,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13269,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"239NW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12706,FALSE,FALSE,FALSE,NA,NA
"1361","",239,FALSE,"NO",11,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13341,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"239NO","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12740,FALSE,FALSE,FALSE,FALSE,1
"1362","",240,FALSE,"SO",37,4,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13370,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,4,"240SO","",TRUE,56,7,FALSE,1,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12801,FALSE,FALSE,FALSE,TRUE,6
"1363","",240,FALSE,"SW",11,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13421,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"240SW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12770,FALSE,FALSE,FALSE,NA,NA
"1364","",240,FALSE,"NW",16,5,FALSE,0,1,0,0,1,0,NA,TRUE,"lau",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13447,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,3,"240NW","",TRUE,17,5,FALSE,0,0,0,0,0,3,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12830,FALSE,FALSE,FALSE,FALSE,2
"1365","",240,FALSE,"NO",29,1,FALSE,0,0,0,0,0,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13502,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"240NO","",TRUE,36,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12860,FALSE,FALSE,FALSE,FALSE,1
"1366","",228,FALSE,"SO",41,7,FALSE,0,0,0,0,0,1,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13515,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,6,"228SO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","",228,FALSE,"SW",11,4,FALSE,0,2,0,0,0,0,NA,TRUE,"lau",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13529,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2,"228SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","",228,FALSE,"NW",108,9,FALSE,2,1,0,0,2,0,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13538,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,4,"228NW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","",228,FALSE,"NO",90,5,FALSE,0,0,0,0,0,1,NA,TRUE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13549,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,4,"228NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
